date,adjusted_close,return,target_logvar,target_std,target_ewma,target_garch,target_kalman
2014-03-16,631.1099853516,-0.0079070665082916,-8.859807060163732,0.011915219494084537,0.016128062347671977,,0.040628274785231594
2014-03-17,622.3729858398,-0.0139405818949676,-8.798410771121475,0.012286692594088149,0.014748113565348307,,0.038886046616485176
2014-03-18,614.8319702148,-0.01219055739611,-8.641337296789908,0.01329061736920101,0.012541432984595289,,0.03718091343448566
2014-03-19,609.8880004883,-0.0080736767595643,-7.068611602437812,0.029178834633979977,0.010241393689314536,,0.035455864242689095
2014-03-20,588.7700195313,-0.0352396863501569,-7.359990834776242,0.025222892190755252,0.01667681958432784,,0.035435357092199894
2014-03-21,571.4899902344,-0.0297886800216744,-7.795229165077165,0.020290008065851465,0.015196170725018795,,0.034937517150706934
2014-03-22,565.0399780273,-0.0113504819673551,-4.638277791973043,0.0983581949941506,0.013461054824822329,,0.033418153982530285
2014-03-23,561.2719726563,-0.0066908984245666,-4.493918951466346,0.10572013385806608,0.012491430152820702,,0.031855904011130684
2014-03-24,583.4119873047,0.0386880167503447,-4.593739489387518,0.10057312149127988,0.0296814707473406,,0.03256755156669241
2014-03-25,583.9169921875,0.0008652315211516,-4.62329778291149,0.09909766493854529,0.024272481292796994,,0.03098100719478523
2014-03-26,580.8270263672,-0.0053058406312773,-4.627173281674822,0.09890582423348901,0.020248966249538595,,0.029516058042742318
2014-03-27,471.2390136719,-0.2090875701019499,-6.101980002365127,0.04731195651921526,0.11140506236795426,,0.07033462687918607
2014-03-28,495.6659851074,0.050536857428205,-5.859307171807958,0.05341544523035886,0.11086886007228404,,0.06869735905920266
2014-03-29,491.1719970703,-0.0091079167694489,-5.743933760670023,0.056587427818742306,0.09116863773081804,,0.06540865772232643
2014-03-30,460.2730102539,-0.0649745520028446,-5.948117494239374,0.051095407312395875,0.07768719885470754,,0.06536748752281585
2014-03-31,457.0010070801,-0.0071342194151542,-5.849318652372569,0.05368288404298987,0.06533697586291554,,0.06221969073607247
2014-04-01,478.375,0.0457093491777218,-6.0770065854033835,0.04790643355740765,0.06566882099428716,,0.06084227562114388
2014-04-02,437.1400146484,-0.0901414003141951,-7.715242305671905,0.021117939968061553,0.07069220882159728,,0.06420736432287431
2014-04-03,444.7179870605,0.0171868008957352,-7.800272290415735,0.02023890874676648,0.06324551664769064,,0.06130679875354737
2014-04-04,447.5260009766,0.0062942944406101,-7.514609073097367,0.023346371341352763,0.05290363104455487,,0.05835034687355865
2014-04-05,461.9070129395,0.031628961362335,-4.989268030370844,0.08252658877936181,0.048036698415739945,,0.056356430864179435
2014-04-06,460.4989929199,-0.0030529313648512,-4.2533860028099175,0.11923089721425924,0.03945338244983358,,0.0536172793709478
2014-04-07,449.4230041504,-0.0243461217386924,-4.250332360032517,0.11941308067168584,0.03515146485786105,,0.05155317699802304
2014-04-08,453.0859985352,0.0081174026795283,-4.260136031972339,0.11882916921434603,0.02972404730931472,,0.04910378484095179
2014-04-09,442.7250061035,-0.0231331261252627,-4.076973439719866,0.13022559130842587,0.02677825541513834,,0.04725170378893453
2014-04-10,365.175994873,-0.1925694084746645,-5.257444804114407,0.0721705391038575,0.09928251338481074,,0.07448389875897686
2014-04-11,420.9469909668,0.1421274984554932,-5.600998197704428,0.06077963770104458,0.13812655177488434,0.053956761239935674,0.08331660802650159
2014-04-12,421.1159973145,0.0004014102325387,-5.142818268704789,0.07642770708749465,0.11277994163377655,0.06294796311723143,0.07925495506279481
2014-04-13,414.0629882813,-0.0168902159350903,-5.0661004500791105,0.07941634958050274,0.09254341643583563,0.05440159173026153,0.07557097559215363
2014-04-14,458.7869873047,0.1025679145365812,-5.326787553794519,0.0697111637279709,0.09454297963380848,0.054127022124232524,0.07853946510112009
2014-04-15,515.5859985352,0.1167180926277646,-6.3178977716301725,0.042470241094499116,0.08952437380499287,0.05821763028345672,0.08293112841279823
2014-04-16,527.3950195313,0.0226457154138506,-6.469999546476188,0.03936008683346716,0.07561515538886135,0.061410433642665255,0.07919675698967642
2014-04-17,495.9630126953,-0.0614484776720187,-7.074139127723021,0.02909830165065973,0.08418060447022647,0.05575192723286402,0.0776831670922434
2014-04-18,479.6449890137,-0.033455128728665,-7.4816380046388495,0.023734445766930144,0.07260582881314752,0.05662710266646824,0.07461296581032918
2014-04-19,501.5650024414,0.0446869910003906,-8.633486195655639,0.013342895851370057,0.06456872005577335,0.0555499488064523,0.07230133305633316
2014-04-20,498.1679992676,-0.0067958469747111,-6.488646272108775,0.038994821480204896,0.053674296720064484,0.05612817434897803,0.06880851747371428
2014-04-21,495.7730102539,-0.0048191867041786,-6.493142321056089,0.038907258049273544,0.04419082016301443,0.05497766337149308,0.06547092260590749
2014-04-22,487.9240112305,-0.015958502321606,-6.3498675737896395,0.04179675186759851,0.03735095554139618,0.054687469001217036,0.062473355111155184
2014-04-23,491.3030090332,0.0069013847541388,-6.332960651574793,0.04215157874250371,0.031008971459841085,0.05445092877307372,0.05946583762461196
2014-04-24,500.4649963379,0.0184765951318324,-6.365210093162613,0.0414773429881472,0.02716434505389866,0.054200679723905666,0.0568531496239543
2014-04-25,461.449005127,-0.0811661091848616,-7.32258049202968,0.025699138305742376,0.051027419817407715,0.05415569085618318,0.05959435543727104
2014-04-26,458.6010131836,-0.0061909700195128,-7.104201845112963,0.028664180326781252,0.0425992516469154,0.05649259871697963,0.056721232493683875
2014-04-27,436.3900146484,-0.0496442072118679,-8.301757390008069,0.015750253002938478,0.03870672922733165,0.05395442491613824,0.05608647648412912
2014-04-28,440.2850036621,0.0088858803113449,-7.726176992813079,0.021002793398456343,0.03714944521149632,0.0546240314817074,0.05342256091059816
2014-04-29,447.2090148926,0.0156038273453695,-7.945052680428887,0.018825547005542943,0.03455758830998137,0.05371208522527408,0.05104554143980887
2014-04-30,447.6449890137,0.0009744028717353,-7.9757930821892025,0.018538398754804303,0.028411783803840157,0.05360460172109373,0.0485579614695878
2014-05-01,457.7600097656,0.0223445676003128,-9.350600935870338,0.009322187197975142,0.02683127107790351,0.05318929312171259,0.04670200027969277
2014-05-02,449.3770141602,-0.0184828400332373,-8.067894362391407,0.017704027315493434,0.025237751108524678,0.05332934230023618,0.04478948763708526
2014-05-03,437.7619934082,-0.0261868419628212,-8.673230677949299,0.013080344942120362,0.0240567719828366,0.052841016552049334,0.04336473508331386
2014-05-04,436.4030151367,-0.003109205591631,-8.352393820807562,0.015356474344867184,0.020023218002985472,0.052734263292729996,0.041261815243450635
2014-05-05,433.4819946289,-0.0067159025709901,-8.585031701825429,0.013670123328644068,0.016363467548179637,0.05230454890784769,0.039304886623867594
2014-05-06,428.9620056152,-0.0104819104701974,-7.509962054739835,0.023400680913495214,0.013447406391613235,0.05205554736182024,0.0375282493704411
2014-05-07,438.8210144043,0.0227232678685398,-7.703085531045911,0.021246696776470033,0.019806284628419237,0.05182296873062347,0.036380158338833776
2014-05-08,440.1690063477,0.0030671406235063,-7.702670279559005,0.021251108693393375,0.016184025633299595,0.0520585532914078,0.03461952405294966
2014-05-09,449.4609985352,0.0208903253200309,-7.960559936540036,0.018680141021841352,0.01645968126658067,0.0514870316743551,0.033556164788288045
2014-05-10,454.433013916,0.0110014348137648,-8.025217909781883,0.01808587122998835,0.013504970390862613,0.05163662528481194,0.03210011076365425
2014-05-11,438.8859863281,-0.0348108515247806,-11.026407114091157,0.004031926276015588,0.025739735974340126,0.051229524387019006,0.03236774173603323
2014-05-12,441.4620056152,0.0058522917367067,-11.04219515987933,0.004000203874680428,0.02183587456810031,0.05138504897116471,0.030842650255321503
2014-05-13,440.6709899902,-0.0017934162783967,-10.417160227386564,0.005468519903745454,0.01782909218881495,0.050802556891541326,0.029344260640471017
2014-05-14,443.9719848633,0.0074629207210428,-10.692210695234824,0.004765630390864479,0.015336433085092787,0.05052134242142155,0.02800844388968866
2014-05-15,447.2520141602,0.007360762524434,-6.520712295077837,0.03837459822409626,0.0129155339810771,0.05040230951982027,0.02673955776923551
2014-05-16,448.058013916,0.0018004935681803,-6.559031023268987,0.03764635886201287,0.010577446918135293,0.05020618126266651,0.02544204450436422
2014-05-17,448.9030151367,0.0018841431083611,-6.389597070058527,0.04097465750088859,0.008651122450061006,0.04993872982716311,0.02420870060894197
2014-05-18,446.2640075684,-0.0058961403775334,-6.3622894994484245,0.041537956819890094,0.008341204696592937,0.04973526300873246,0.02310019758113111
2014-05-19,446.1809997559,-0.0001860233673971,-6.440356029659788,0.03994782113771432,0.006810763155898142,0.04949463419945881,0.021974119825708575
2014-05-20,485.7239990234,0.0849158605955038,-6.442954461589796,0.039895953666104884,0.04523041153621978,0.04930227457876994,0.033508914246836025
2014-05-21,491.7699890137,0.0123705458361653,-6.487140702889284,0.03902418742637905,0.037853857519102585,0.0540854122320616,0.032102859284412075
2014-05-22,524.5789794922,0.0645848918637765,-6.383831218977422,0.04109295553035951,0.03792587865059175,0.04985895281754841,0.03646017417517429
2014-05-23,520.2219848633,-0.0083403825882255,-6.487451348987346,0.03901812650151006,0.03904484484053689,0.0521942549098844,0.03477797587656525
2014-05-24,525.1380004883,0.0094054716733946,-6.3267743158862535,0.0422821632389089,0.03253623670597232,0.04978927401076607,0.033209461236683606
2014-05-25,571.5880126953,0.0847573882205843,-6.426055972397013,0.04023447455493473,0.044242972664409026,0.049679916128298036,0.04100387641419398
2014-05-26,583.4240112305,0.0204957396483731,-6.43245361125424,0.040105976570206044,0.03755918033952488,0.053416204784016395,0.03951382394865767
2014-05-27,571.2440185547,-0.021097742640209,-6.67325734515797,0.03555648829990073,0.04205428157401,0.05018989099684208,0.038146575541442344
2014-05-28,577.0620117188,0.0101332620306999,-6.599136659866707,0.036898956692514404,0.034445081219979766,0.04993667939427423,0.03642124160165771
2014-05-29,568.1799926758,-0.0155114763465711,-6.966280974740568,0.030710649700565095,0.03203203530875639,0.04969316907701234,0.034974427765010474
2014-05-30,615.325012207,0.0797123463097237,-6.946958453344525,0.031008794331743448,0.04776304362288228,0.04951064540773211,0.041367645219120196
2014-05-31,623.6770019531,0.0134820059341134,-6.87461425540323,0.032150992278859127,0.03986403568832461,0.0525544730435619,0.03957002438537434
2014-06-01,630.2290039063,0.0104506423198973,-6.80217844403042,0.03333678886576604,0.03331550614547156,0.04978563936038637,0.03777870612100551
2014-06-02,660.617980957,0.0470924801157766,-7.384118085005784,0.024920435890986865,0.03086045536878009,0.04958242544479815,0.03876111624903369
2014-06-03,667.6049804688,0.0105209203028557,-7.447584830644908,0.024142029519290568,0.02694952251525738,0.05046816217080398,0.03701399072820424
2014-06-04,641.6140136719,-0.0397097539469646,-8.397611618541918,0.015013162058677547,0.03953554062593765,0.04944184907861877,0.03727881579082058
2014-06-05,659.2579956055,0.0271280554241108,-9.839282390290299,0.0073010654808410335,0.034924277662961134,0.04987547884339177,0.03643514042034583
2014-06-06,653.7020263672,-0.0084633230392157,-8.3642210592872,0.015265926138096552,0.030176105978318702,0.0495303673870154,0.034757054895895895
2014-06-07,654.9689941406,0.0019362668682676,-6.803403500633655,0.03331637520791482,0.02466324831489234,0.049060180435235703,0.03306801424566199
2014-06-08,656.1400146484,0.001786305808797,-6.5455042555784795,0.037901840413894154,0.020153848285260526,0.04886218285936893,0.0314607471145846
2014-06-09,649.158996582,-0.0106965294047416,-6.5064654202994054,0.038648935072200574,0.01793016381166923,0.04868845003280054,0.030108300923833684
2014-06-10,653.1500244141,0.0061291755826369,-6.276039199079086,0.04336848481724289,0.01520879981272151,0.04855007027534837,0.028702816068879415
2014-06-11,633.0200195313,-0.0313048012357564,-6.275598166254189,0.043378049385303014,0.021038133853931617,0.04837611652892349,0.028960392846594064
2014-06-12,586.9520263672,-0.075558958389589,-7.084519532134006,0.02894766504830603,0.03867014662986446,0.04862194908664315,0.03608331615848788
2014-06-13,600.1630249023,0.022258236794431,-7.141954858768506,0.028128169009609853,0.04250566164250686,0.0507915474488998,0.03500400218364907
2014-06-14,577.3579711914,-0.0387388516631714,-7.753009298849096,0.02072289207532121,0.0371229913971268,0.04859806405303921,0.03537625373501831
2014-06-15,592.9370117188,0.0266256988400366,-8.03179366733922,0.018026502908261542,0.03971733441949677,0.04883771973313033,0.034639127590194066
2014-06-16,592.1879882813,-0.0012640414086826,-8.034263370697754,0.01800425590413281,0.032518584774336494,0.048533306547624534,0.03295274936379152
2014-06-17,610.8640136719,0.0310502386033588,-9.104150694716065,0.010544822349548311,0.03244024298325804,0.048009863018006506,0.032776526263060976
2014-06-18,607.9580078125,-0.0047685573690756,-8.898989218308946,0.011684042776716305,0.027261942171833163,0.04731517506493394,0.03121331390537356
2014-06-19,598.0709838867,-0.016396364425371,-8.749081735933556,0.01259352616565271,0.024581718531139954,0.04691041163368198,0.03011921267825344
2014-06-20,594.1459960938,-0.0065843752255227,-8.24387765553346,0.016212741242079366,0.020149839020150124,0.04656785372623467,0.02872275805852597
2014-06-21,594.9920043945,0.0014228936306635,-7.569602029995137,0.02271316181384334,0.01672936645084054,0.04617799330516177,0.027326025392986297
2014-06-22,602.2730102539,0.0121628804485727,-7.2782023315816,0.026275760789608544,0.015671422870121816,0.04577859785270901,0.026263151814213497
2014-06-23,593.9840087891,-0.0138584501416838,-7.345748057924885,0.025403158126668886,0.015413342957754763,0.045448607634179045,0.025345804430187698
2014-06-24,582.3569946289,-0.0197687452536809,-7.569481093448714,0.02271453530766514,0.015381576513308742,0.04508011538465996,0.024869172729849454
2014-06-25,566.3359985352,-0.0278961134576753,-7.546591390796425,0.022975998144781,0.01616624807857045,0.04477077932219246,0.025172780078642883
2014-06-26,581.1370239258,0.0257990315118492,-7.372611174732569,0.025064230062977255,0.02524017948935767,0.04459536625371806,0.025233021136976588
2014-06-27,597.2609863281,0.0273676103230444,-7.4021916579983245,0.024696246093075525,0.0255893160385005,0.04445575568894475,0.02544378219220807
2014-06-28,596.5490112305,-0.0011927780525669,-7.276196612221553,0.026302125289879855,0.021469623163685964,0.04431154020538592,0.024206173605476267
2014-06-29,602.7150268555,0.0102830899000609,-6.909999071692824,0.03158716072568828,0.017745048493642092,0.043798915773015236,0.023243496890856023
2014-06-30,639.7969970703,0.0597064412191921,-8.511016039956107,0.01418552973564788,0.03142455565821897,0.037689958788483614,0.028774552807004663
2014-07-01,640.8060302734,0.0015758722888703,-8.43127796075809,0.014762546867362752,0.028345651399259857,0.03700635999293755,0.027376085790636665
2014-07-02,650.8790283203,0.0155969942994129,-8.750403102277296,0.012585208058165303,0.023153025781121484,0.038089036405072794,0.02648205760016516
2014-07-03,645.1560058594,-0.0088316434487918,-8.643383014307874,0.013277029125420942,0.023115855182015598,0.03601359310824833,0.02533787428065931
2014-07-04,630.6920166016,-0.0226745015065246,-9.269389353501184,0.009708555994960141,0.024849902242402428,0.036972905779545116,0.025096688775744783
2014-07-05,631.4569702148,0.001212144865387,-9.115187907584543,0.010486784667981457,0.02037070608684948,0.043155299038092156,0.02387613270515159
2014-07-06,635.8070068359,0.0068652684607544,-8.205695161461035,0.01652524793390952,0.01715180979588121,0.03939709260113819,0.022810639959244854
2014-07-07,624.0859985352,-0.0186068918803608,-8.631208818840697,0.013358098759161467,0.017583555649048385,0.042668183448141515,0.022444669805681428
2014-07-08,624.8179931641,0.0011722193500611,-8.411707148030136,0.014907720114887607,0.014739378100592901,0.04255690620044016,0.021353535499360223
2014-07-09,624.508972168,-0.0004946999640242,-8.284905375084614,0.01588353079086573,0.012109621831663742,0.04234397998289496,0.020313107012777835
2014-07-10,616.7620239258,-0.0124824455818597,-8.434942725133402,0.014735519766614323,0.011276124583903431,0.04213407635405621,0.019702619182623077
2014-07-11,632.0029907227,0.0244108754488925,-9.781278088136624,0.007515952267779297,0.0183130604935894,0.041949835109535795,0.020197782655999377
2014-07-12,633.7130126953,0.0027020642994317,-9.253721709502654,0.009784917844044668,0.0149788940802191,0.04184790572836646,0.019231190639458266
2014-07-13,626.4970092773,-0.0114521899659756,-9.238155948670496,0.009861377765888978,0.014642801333310097,0.031385279462090666,0.018631524431269555
2014-07-14,619.3150024414,-0.0115299681379372,-9.829220531878343,0.007337896066139553,0.013122413218890282,0.03116417294783393,0.01807646423124692
2014-07-15,621.5859985352,0.0036602414333763,-9.507864563091534,0.008617160886045715,0.011582673893721774,0.03087489978830677,0.017232240138439332
2014-07-16,616.799987793,-0.0077294714624631,-9.754337864321306,0.007617895842294076,0.009942898722561995,0.0296360939093181,0.016564599535500747
2014-07-17,623.0889892578,0.0101445460287026,-10.229076141614192,0.00600792063472757,0.010967407677372108,0.02930609431582236,0.01606469711003494
2014-07-18,628.7789916992,0.0090904819223167,-11.806290159914825,0.002729011029291179,0.009960081467045839,0.02896304443854701,0.015536602016359079
2014-07-19,628.5150146484,-0.0004199130089643,-8.921025042557606,0.011556006181245483,0.00840049387284037,0.02878012687067756,0.014779747990907852
2014-07-20,623.9000244141,-0.0073697791521469,-8.833924237417714,0.01207043221213939,0.008527316995774685,0.028227622264072348,0.01424178196382851
2014-07-21,622.2109985352,-0.0027108770922668,-8.883232353801485,0.011776465025785008,0.0070233360641679815,0.028171363579433936,0.013573259793636118
2014-07-22,621.5510253906,-0.0010612531880633,-8.9388678767423,0.011453361026357871,0.005740179538149284,0.027590224786788978,0.01291570093445909
2014-07-23,619.4149780273,-0.0034425592110975,-9.000848877309764,0.01110383216532519,0.004810857672815887,0.02735261074049373,0.012331844189663847
2014-07-24,601.7329711914,-0.0289616713034535,-10.417899038434937,0.005466499499843397,0.014707546215908267,0.027291669952560542,0.014744390383415478
2014-07-25,601.0889892578,-0.0010707852305769,-8.930565618864337,0.011501007847259857,0.013106492132724773,0.027813827022037517,0.014029477502768253
2014-07-26,595.8129882813,-0.0088161524475065,-7.529803456597024,0.023169673269524637,0.010717196134212232,0.02755273865177434,0.013619717308183168
2014-07-27,593.8519897461,-0.0032967269735539,-7.416720196975043,0.02451749299533215,0.009106541959048394,0.02728069136824107,0.012995583750516829
2014-07-28,585.6909790039,-0.0138378019008484,-7.463385059438582,0.0239520528457814,0.008384505872530696,0.026950115926536615,0.013078034210834363
2014-07-29,584.7249755859,-0.0016507014169793,-7.453267099988792,0.024073534930905624,0.007849337624027912,0.026284707441812622,0.012450883006245106
2014-07-30,567.2930297852,-0.0302656318737088,-8.1622671286903,0.016888014745787928,0.01406628155021255,0.02665268158655285,0.015080219820620336
2014-07-31,586.2349853516,0.0328447304818428,-9.286513394827542,0.009625777163683158,0.027434250988685432,0.027214430417289694,0.01756128971418503
2014-08-01,594.916015625,0.0146995372809586,-10.635530495657537,0.00490268029959609,0.023482100487584767,0.02803100113402298,0.017309440366526787
2014-08-02,589.3330078125,-0.0094288431979459,-10.419747982571062,0.0054614465178344646,0.020782547356052335,0.027935961351742394,0.016720424847241493
2014-08-03,586.666015625,-0.004535712541613,-10.42941020458745,0.005435116449123375,0.017193037863971018,0.027198115072913674,0.015966692206100936
