date,target_logvar
2014-07-02,-8.766373762245466
2014-07-03,-8.660252915235688
2014-07-04,-9.283478158668789
2014-07-05,-9.127563688602027
2014-07-06,-8.198657349502184
2014-07-07,-8.616640362389518
2014-07-08,-8.399595783827746
2014-07-09,-8.273582746472435
2014-07-10,-8.423048919519704
2014-07-11,-9.789002403903103
2014-07-12,-9.256071521519916
2014-07-13,-9.239236461364253
2014-07-14,-9.826316079104187
2014-07-15,-9.505445362866482
2014-07-16,-9.750250752897804
2014-07-17,-10.226265780826948
2014-07-18,-11.814255612248878
2014-07-19,-8.952407975283633
2014-07-20,-8.864654872354278
2014-07-21,-8.913717320116831
2014-07-22,-8.970209398267418
2014-07-23,-9.031436913901365
2014-07-24,-10.432505551359505
2014-07-25,-8.963038104564552
2014-07-26,-7.5237190311202164
2014-07-27,-7.413274705514538
2014-07-28,-7.459852588232282
2014-07-29,-7.449243221918367
2014-07-30,-8.138269712022565
2014-07-31,-9.280505356373617
2014-08-01,-10.640992329710079
2014-08-02,-10.418429753648068
2014-08-03,-10.427701634858321
2014-08-04,-10.15970416078832
2014-08-05,-10.479688349130724
2014-08-06,-8.638650931173602
2014-08-07,-8.777817171161782
2014-08-08,-8.147245745498601
2014-08-09,-7.0348375615859835
2014-08-10,-7.36917599232752
2014-08-11,-6.244738292770174
2014-08-12,-6.153817089744512
2014-08-13,-6.054627935911188
2014-08-14,-5.852754770345964
2014-08-15,-5.641179043180084
2014-08-16,-5.769393462311389
2014-08-17,-6.079272744460395
2014-08-18,-6.583612464985566
2014-08-19,-6.885139116750067
2014-08-20,-7.827305294491283
2014-08-21,-7.674028739320667
2014-08-22,-7.685727318927655
2014-08-23,-8.467329858458136
2014-08-24,-8.985181079707925
2014-08-25,-9.11719132287705
2014-08-26,-7.610947139957031
2014-08-27,-7.6677647165229335
2014-08-28,-7.518627177548045
2014-08-29,-7.5312506101720755
2014-08-30,-7.0967120637560575
2014-08-31,-8.466036113601046
2014-09-01,-8.575733557168794
2014-09-02,-8.491533419126538
2014-09-03,-8.20810371626498
2014-09-04,-9.554045045737697
2014-09-05,-9.332763456184496
2014-09-06,-9.382497531866855
2014-09-07,-9.400688672247066
2014-09-08,-10.771788591421899
2014-09-09,-10.612892033066526
2014-09-10,-11.413459381638937
2014-09-11,-9.580791162981376
2014-09-12,-9.211579190572179
2014-09-13,-7.142197970071124
2014-09-14,-6.922312233253979
2014-09-15,-6.227753090374666
2014-09-16,-6.2370983290193305
2014-09-17,-6.09541422914298
2014-09-18,-5.683331416107035
2014-09-19,-6.132471154770955
2014-09-20,-6.070501857412813
2014-09-21,-6.108999101295994
2014-09-22,-6.093034198982594
2014-09-23,-8.159009194850125
2014-09-24,-7.828541520669421
2014-09-25,-6.952526054053595
2014-09-26,-6.961668524004624
2014-09-27,-6.929751464398786
2014-09-28,-7.258503018570432
2014-09-29,-6.311083210285421
2014-09-30,-7.040001988199423
2014-10-01,-6.371062275905729
2014-10-02,-6.129240967891866
2014-10-03,-5.843212822033008
2014-10-04,-7.1171454253574185
2014-10-05,-7.622843679247372
2014-10-06,-7.468713086962783
2014-10-07,-7.260670426659723
2014-10-08,-7.533375707655103
2014-10-09,-7.610645460278896
2014-10-10,-7.446513999698754
2014-10-11,-6.846011652533456
2014-10-12,-7.245695262520305
2014-10-13,-7.454958635755673
2014-10-14,-7.909893343623039
2014-10-15,-7.881953453280339
2014-10-16,-8.520160305152737
2014-10-17,-8.417749706725786
2014-10-18,-7.136254027190361
2014-10-19,-7.095783540971308
2014-10-20,-7.043692930977855
2014-10-21,-6.8393078065374935
2014-10-22,-6.8228425562269495
2014-10-23,-7.818955888797303
2014-10-24,-6.765130554888925
2014-10-25,-6.629477906631508
2014-10-26,-6.7174715919850385
2014-10-27,-6.605750306834761
2014-10-28,-6.7220245946629955
2014-10-29,-7.358286600616052
2014-10-30,-7.869472330102342
2014-10-31,-7.494743275173974
2014-11-01,-8.673292173694804
2014-11-02,-7.850087425571371
2014-11-03,-7.867367499451205
2014-11-04,-7.25929310820747
2014-11-05,-7.271438436262591
2014-11-06,-7.315307510716731
2014-11-07,-5.531843296513108
2014-11-08,-5.4517568392053235
2014-11-09,-5.112618618773071
2014-11-10,-4.934476008212395
2014-11-11,-4.922243782634958
2014-11-12,-6.590535233629565
2014-11-13,-6.59522496652232
2014-11-14,-6.725978611858514
2014-11-15,-6.626904055735451
2014-11-16,-7.120133493696178
2014-11-17,-7.030945055022422
2014-11-18,-6.528330293176303
2014-11-19,-6.447313068710472
2014-11-20,-7.453107866456442
2014-11-21,-7.477117486053679
2014-11-22,-7.466541404762865
2014-11-23,-8.083096806826276
2014-11-24,-8.6290732734658
2014-11-25,-8.601103575441662
2014-11-26,-9.722303090389985
2014-11-27,-9.747711961302358
2014-11-28,-9.306268958023976
2014-11-29,-8.949376962333476
2014-11-30,-8.394542638156002
2014-12-01,-8.399280286746487
2014-12-02,-8.461684107120286
2014-12-03,-7.81188878787529
2014-12-04,-7.638104995201409
2014-12-05,-8.427659655598887
2014-12-06,-7.883573104282653
2014-12-07,-7.783218206896037
2014-12-08,-8.235779674864634
2014-12-09,-8.49558952039415
2014-12-10,-8.444920032726255
2014-12-11,-7.333879785931059
2014-12-12,-7.524145409291805
2014-12-13,-7.522279690479918
2014-12-14,-7.268099949556197
2014-12-15,-6.588627542534447
2014-12-16,-6.967746136976028
2014-12-17,-6.857857505896899
2014-12-18,-7.261767224225864
2014-12-19,-6.746064294416842
2014-12-20,-7.124037595822034
2014-12-21,-7.089717996149173
2014-12-22,-7.143653365431723
2014-12-23,-7.182551789527901
2014-12-24,-7.460201163397246
2014-12-25,-7.472952195416683
2014-12-26,-7.401430359616131
2014-12-27,-7.867792185116422
2014-12-28,-7.878767706411633
2014-12-29,-5.901151393682652
2014-12-30,-5.826933741875995
2014-12-31,-5.738209745209581
2015-01-01,-5.451380193281583
2015-01-02,-5.365453211244541
2015-01-03,-6.083892780577789
2015-01-04,-6.846277788527449
2015-01-05,-6.274931151308083
2015-01-06,-6.533890114311972
2015-01-07,-6.81151234105754
2015-01-08,-5.282061853550836
2015-01-09,-4.787623479840806
2015-01-10,-3.7623579911921485
2015-01-11,-3.7518308500232296
2015-01-12,-3.7800438845543862
2015-01-13,-3.896218188652985
2015-01-14,-4.932927036952456
2015-01-15,-6.557191402331387
2015-01-16,-6.055601167124926
2015-01-17,-6.731461603042768
2015-01-18,-6.727905198852425
2015-01-19,-6.454802646329474
2015-01-20,-6.9384373660326055
2015-01-21,-6.861211547941138
2015-01-22,-6.111339292240829
2015-01-23,-5.0904784552853455
2015-01-24,-5.294734877221436
2015-01-25,-5.360703541951699
2015-01-26,-6.392068956418102
2015-01-27,-5.724281067003095
2015-01-28,-6.381826471629317
2015-01-29,-6.110958825056831
2015-01-30,-6.208247779104344
2015-01-31,-6.173625659478346
2015-02-01,-6.358585233494124
2015-02-02,-6.729754651940614
2015-02-03,-7.088975627535759
2015-02-04,-7.058938262575998
2015-02-05,-7.751044979678443
2015-02-06,-8.14024888519768
2015-02-07,-8.81731975558272
2015-02-08,-7.021069573952766
2015-02-09,-6.301599683983007
2015-02-10,-5.345401348760821
2015-02-11,-5.343044446264874
2015-02-12,-5.315770141343624
2015-02-13,-5.354237217475042
2015-02-14,-6.01312821552065
2015-02-15,-7.248754017137436
2015-02-16,-7.296267679792389
2015-02-17,-7.404461051022636
2015-02-18,-7.678231978027631
2015-02-19,-7.828761558229567
2015-02-20,-8.043130094422889
2015-02-21,-8.105677238815542
2015-02-22,-6.795573789536219
2015-02-23,-6.762720912493618
2015-02-24,-6.805635428257697
2015-02-25,-6.726886081527989
2015-02-26,-7.041693652572173
2015-02-27,-6.824981698132089
2015-02-28,-6.868350281726207
2015-03-01,-6.738026237206131
2015-03-02,-7.67154550785323
2015-03-03,-8.029986758135944
2015-03-04,-7.24318958735439
2015-03-05,-7.236890654460968
2015-03-06,-7.5192654288755785
2015-03-07,-7.322172498314363
2015-03-08,-6.898001245376005
2015-03-09,-8.032406702627924
2015-03-10,-7.839842622833471
2015-03-11,-7.86825566516764
2015-03-12,-7.771009844970863
2015-03-13,-6.059945767601574
2015-03-14,-5.937221247564342
2015-03-15,-6.000173608629125
2015-03-16,-6.103760164165038
2015-03-17,-5.885143360338222
2015-03-18,-8.291976482959388
2015-03-19,-6.400147421589658
2015-03-20,-6.403126683554728
2015-03-21,-6.349617502850045
2015-03-22,-6.641072368333635
2015-03-23,-6.428205842236607
2015-03-24,-7.484560774572211
2015-03-25,-7.320387061049849
2015-03-26,-7.303448323875167
2015-03-27,-7.242289543316406
2015-03-28,-7.244977531304878
2015-03-29,-8.464817702294095
2015-03-30,-8.544176348203994
2015-03-31,-8.796004001263766
2015-04-01,-7.909094780501223
2015-04-02,-8.080104903145715
2015-04-03,-7.606355229947574
2015-04-04,-7.617257636802308
2015-04-05,-8.797706562059803
2015-04-06,-8.319371566105517
2015-04-07,-8.190820806276076
2015-04-08,-7.624436648117278
2015-04-09,-7.706118174484647
2015-04-10,-7.2242367255006625
2015-04-11,-6.9911396739442315
2015-04-12,-6.935860616453723
2015-04-13,-7.548333339862846
2015-04-14,-7.898121661143993
2015-04-15,-8.142349848579855
2015-04-16,-7.27167878010918
2015-04-17,-7.6768376926119055
2015-04-18,-7.718339351798741
2015-04-19,-7.333537758734041
2015-04-20,-7.108824070586349
2015-04-21,-8.249152938665391
2015-04-22,-6.929946892414963
2015-04-23,-6.977795043615153
2015-04-24,-7.031640318722647
2015-04-25,-6.708653803869531
2015-04-26,-6.919400174979913
2015-04-27,-7.325098399864887
2015-04-28,-7.4767720861410725
2015-04-29,-7.40762433717542
2015-04-30,-8.146326135440411
2015-05-01,-7.845049069566683
2015-05-02,-7.383119640518341
2015-05-03,-7.306155783826828
2015-05-04,-7.286172751462991
2015-05-05,-7.339933658923754
2015-05-06,-7.932548102368906
2015-05-07,-8.407931514726377
2015-05-08,-9.253038992532598
2015-05-09,-9.14178641175275
2015-05-10,-9.084361208475933
2015-05-11,-9.398210909175935
2015-05-12,-9.259710244488577
2015-05-13,-9.634347525209419
2015-05-14,-9.761574866723628
2015-05-15,-9.355510775301388
2015-05-16,-9.251931898125383
2015-05-17,-8.537817093186048
2015-05-18,-8.975639323902403
2015-05-19,-9.255784600736607
2015-05-20,-8.49799657547968
2015-05-21,-8.507724592395405
2015-05-22,-9.383136751256075
2015-05-23,-9.421271582316514
2015-05-24,-9.875517855941712
2015-05-25,-9.89152440095959
2015-05-26,-9.631621519014574
2015-05-27,-8.694606470794527
2015-05-28,-8.188776347121973
2015-05-29,-8.162164753003603
2015-05-30,-8.205514845564633
2015-05-31,-8.183319988774716
2015-06-01,-9.898392454192708
2015-06-02,-10.021427086397912
2015-06-03,-8.497795476322379
2015-06-04,-8.632575388326787
2015-06-05,-8.600573008980868
2015-06-06,-8.600885290253578
2015-06-07,-9.07831114671368
2015-06-08,-10.861044615464719
2015-06-09,-10.859617252692127
2015-06-10,-10.507372351843228
2015-06-11,-7.4873025677155365
2015-06-12,-7.360457191918684
2015-06-13,-7.267695808562094
2015-06-14,-7.008379560669702
2015-06-15,-7.006884625472107
2015-06-16,-9.754732572632902
2015-06-17,-9.015041836844535
2015-06-18,-8.892659742251828
2015-06-19,-9.002744996969666
2015-06-20,-8.7833487235847
2015-06-21,-8.780002925264766
2015-06-22,-8.012481886203377
2015-06-23,-8.073846321349661
2015-06-24,-8.097485675814589
2015-06-25,-8.063223784577222
2015-06-26,-7.546586066198309
2015-06-27,-7.587941941455577
2015-06-28,-7.6705575464066325
2015-06-29,-8.05728527775435
2015-06-30,-7.452674283737715
2015-07-01,-7.575700381798787
2015-07-02,-7.613308152513484
2015-07-03,-7.6058895485532405
2015-07-04,-7.540223449657619
2015-07-05,-7.0510302763644725
2015-07-06,-7.159813893089595
2015-07-07,-7.144858983699802
2015-07-08,-5.965915092303086
2015-07-09,-5.916623887350174
2015-07-10,-6.162115121624108
2015-07-11,-6.230513612549529
2015-07-12,-7.363671592013952
2015-07-13,-8.824842500686689
2015-07-14,-8.799986189027626
2015-07-15,-8.015265109745707
2015-07-16,-8.499450062190238
2015-07-17,-8.498448184380097
2015-07-18,-8.85034629105704
2015-07-19,-7.62786164807987
2015-07-20,-7.659386682238303
2015-07-21,-7.908924955775258
2015-07-22,-7.889748567885634
2015-07-23,-8.020214109026476
2015-07-24,-9.036084969260926
2015-07-25,-8.951319543211675
2015-07-26,-9.529308004620024
2015-07-27,-9.88975675735732
2015-07-28,-9.797301336994924
2015-07-29,-10.27840284965531
2015-07-30,-9.086538027771137
2015-07-31,-9.045150648284443
2015-08-01,-9.006346201533912
2015-08-02,-9.005855140327075
2015-08-03,-6.940951065033071
2015-08-04,-6.9190991149056815
2015-08-05,-6.890177964228628
2015-08-06,-6.677311624860069
2015-08-07,-6.689617990098949
2015-08-08,-8.279132461289695
2015-08-09,-8.474015739097664
2015-08-10,-8.244702063400455
2015-08-11,-9.463108222627898
2015-08-12,-9.531686747738192
2015-08-13,-5.072658538654121
2015-08-14,-4.734852549458784
2015-08-15,-4.6375567201953265
2015-08-16,-4.637602315404852
2015-08-17,-4.6420401256275055
2015-08-18,-6.514960583179711
2015-08-19,-6.3770731433648224
2015-08-20,-6.154868645207037
2015-08-21,-6.073721555454918
2015-08-22,-6.076338274247549
2015-08-23,-5.99459559543011
2015-08-24,-7.384347725645375
2015-08-25,-8.187258651082876
2015-08-26,-8.377928924333236
2015-08-27,-8.300429484610987
2015-08-28,-10.004380318240374
2015-08-29,-9.868399631513272
2015-08-30,-9.232381992815869
2015-08-31,-8.658620798259298
2015-09-01,-8.762845073255331
2015-09-02,-8.65452954353343
2015-09-03,-9.557255110078286
2015-09-04,-7.994868090980219
2015-09-05,-8.180166806989325
2015-09-06,-8.52694922392454
2015-09-07,-8.167872686434373
2015-09-08,-8.560159403603041
2015-09-09,-8.704874031804469
2015-09-10,-8.760931960868513
2015-09-11,-9.180798941465643
2015-09-12,-9.385631204043335
2015-09-13,-9.870402035284435
2015-09-14,-9.614391615384493
2015-09-15,-9.618555957904713
2015-09-16,-8.899901596953134
2015-09-17,-8.530713496363578
2015-09-18,-8.840299298620518
2015-09-19,-8.435729315931322
2015-09-20,-8.456951783670734
2015-09-21,-9.207431589219423
2015-09-22,-9.239467999949937
2015-09-23,-8.441315023048926
2015-09-24,-8.395355958803947
2015-09-25,-8.37905020158703
2015-09-26,-8.387493731863765
2015-09-27,-8.482888267765937
2015-09-28,-9.957225432537815
2015-09-29,-10.823665203392265
2015-09-30,-10.652406902427328
2015-10-01,-9.145437363672675
2015-10-02,-8.621432503106474
2015-10-03,-8.56748917748281
2015-10-04,-8.603527476780174
2015-10-05,-8.632778496696753
2015-10-06,-9.502855863329069
2015-10-07,-10.037657553764374
2015-10-08,-9.48215854440102
2015-10-09,-9.438644536431903
2015-10-10,-9.450542127734963
2015-10-11,-8.437275240178172
2015-10-12,-8.98366644541088
2015-10-13,-7.260578394886536
2015-10-14,-7.25812848198518
2015-10-15,-7.206382367564629
2015-10-16,-7.319784004860087
2015-10-17,-7.3289015931370125
2015-10-18,-8.282502036329795
2015-10-19,-8.273878508614889
2015-10-20,-8.37189817159598
2015-10-21,-9.23622241206033
2015-10-22,-9.18666550238487
2015-10-23,-8.583279796708508
2015-10-24,-8.474498757552068
2015-10-25,-8.439316990381673
2015-10-26,-6.686951947195363
2015-10-27,-6.657459869571793
2015-10-28,-5.83516645322992
2015-10-29,-5.47605794076654
2015-10-30,-5.423961730621673
2015-10-31,-5.232199816108466
2015-11-01,-5.034241923528201
2015-11-02,-5.370222352150593
2015-11-03,-6.469424403126516
2015-11-04,-6.488841052993256
2015-11-05,-5.712390586903814
2015-11-06,-5.562952063563586
2015-11-07,-5.070677863101067
2015-11-08,-5.066397552394115
2015-11-09,-5.12585034529546
2015-11-10,-5.609783267627863
2015-11-11,-6.053482787462991
2015-11-12,-7.24114510710405
2015-11-13,-7.244008979895959
2015-11-14,-7.100744038598466
2015-11-15,-7.573750140240132
2015-11-16,-8.129392517937934
2015-11-17,-8.414721055644257
2015-11-18,-8.439794612381673
2015-11-19,-9.020373772990753
2015-11-20,-8.32803651282115
2015-11-21,-6.6592049325225835
2015-11-22,-6.7911907916702035
2015-11-23,-6.820658825017337
2015-11-24,-7.094115260721307
2015-11-25,-7.0468103077872914
2015-11-26,-7.073749935201583
2015-11-27,-7.068502038727869
2015-11-28,-7.068573087472356
2015-11-29,-7.6709497927047465
2015-11-30,-6.422667063109842
2015-12-01,-6.876565244662579
2015-12-02,-7.0593247420220075
2015-12-03,-6.969296705121378
