date,target_std
2014-06-24,0.020325765901521898
2014-06-25,0.021184451530252765
2014-06-26,0.023092014653795463
2014-06-27,0.022784074936988263
2014-06-28,0.024196474131540704
2014-06-29,0.02884963848435123
2014-06-30,0.012639000147634704
2014-07-01,0.013153235619125604
2014-07-02,0.011167017268303044
2014-07-03,0.011775583583519019
2014-07-04,0.008622634178606401
2014-07-05,0.00932179893706698
2014-07-06,0.014832736265324567
2014-07-07,0.012035200217487173
2014-07-08,0.013414864518465616
2014-07-09,0.01428732148967955
2014-07-10,0.013258465966460176
2014-07-11,0.006696554302511393
2014-07-12,0.008741618889778188
2014-07-13,0.008815519996871158
2014-07-14,0.006572753732776855
2014-07-15,0.007716752801716845
2014-07-16,0.006827593895805804
2014-07-17,0.005381205920950461
2014-07-18,0.0024311865060711734
