date,target_ewma
2014-07-20,0.008539106406769637
2014-07-21,0.007034681416239858
2014-07-22,0.005748968424908914
2014-07-23,0.004818827381785921
2014-07-24,0.014504245772514008
2014-07-25,0.012923683044375299
2014-07-26,0.010569907252741073
2014-07-27,0.008980399287836172
2014-07-28,0.008283103749032975
2014-07-29,0.007760049353197333
2014-07-30,0.013841741073426807
2014-07-31,0.027532755688977846
2014-08-01,0.02352842361015024
2014-08-02,0.02085699128569959
2014-08-03,0.017267035609547537
2014-08-04,0.014298596384454102
2014-08-05,0.012134050476586864
2014-08-06,0.009907781644770752
2014-08-07,0.009287638765106139
2014-08-08,0.008003734282125008
2014-08-09,0.007913434047740886
2014-08-10,0.006608230940080308
2014-08-11,0.014713205648972091
2014-08-12,0.012208436920958233
2014-08-13,0.019332441906017826
2014-08-14,0.03301939448914142
2014-08-15,0.02895181833389751
2014-08-16,0.046844006857529624
2014-08-17,0.045922279591182995
2014-08-18,0.04304712629234564
2014-08-19,0.05755596208298881
2014-08-20,0.05700013687782974
2014-08-21,0.04658873606659332
2014-08-22,0.039352534989603546
2014-08-23,0.03776173530954576
2014-08-24,0.033842043011646346
2014-08-25,0.028633630790444654
2014-08-26,0.0256354699321377
2014-08-27,0.021136217263020604
2014-08-28,0.017958958901196864
2014-08-29,0.014688465932955853
2014-08-30,0.012838063936289518
2014-08-31,0.028324636671901045
2014-09-01,0.024151426792856163
2014-09-02,0.02241071390975467
2014-09-03,0.018831243302874473
2014-09-04,0.022272262556241155
2014-09-05,0.020462989335308712
2014-09-06,0.016848018466930136
2014-09-07,0.014069404606778057
2014-09-08,0.013765361014523931
2014-09-09,0.01195275845017716
2014-09-10,0.011739399797526398
2014-09-11,0.009588005040374095
2014-09-12,0.008207904684778906
2014-09-13,0.006973104516908495
2014-09-14,0.005843396051834279
2014-09-15,0.005356830793660181
2014-09-16,0.010159607262286966
2014-09-17,0.010037376552889719
2014-09-18,0.03284987698773767
2014-09-19,0.033523224616478754
2014-09-20,0.05033130157731845
2014-09-21,0.04125902511145433
2014-09-22,0.03685629291168667
2014-09-23,0.05805875080475258
2014-09-24,0.054166529441664966
2014-09-25,0.047286943924090254
2014-09-26,0.03904675526093017
2014-09-27,0.031901265939493405
2014-09-28,0.0353001008969825
2014-09-29,0.030918814111018593
2014-09-30,0.036215393189069564
2014-10-01,0.029757101617898102
2014-10-02,0.02606074913096915
2014-10-03,0.02687194816416094
2014-10-04,0.04046754248336237
2014-10-05,0.034210667876967166
2014-10-06,0.04480965768332154
2014-10-07,0.04050353209865359
2014-10-08,0.0433939563010894
2014-10-09,0.03695818065284585
2014-10-10,0.03417437401095257
2014-10-11,0.02828274193640283
2014-10-12,0.03021597319168792
2014-10-13,0.025360217751209013
2014-10-14,0.02076151378794641
2014-10-15,0.027085257884774554
2014-10-16,0.031461520349283116
2014-10-17,0.025868432198121297
2014-10-18,0.02378157320896502
2014-10-19,0.02027096236143807
2014-10-20,0.01954385390584035
2014-10-21,0.017479846356627683
2014-10-22,0.015046444963004012
2014-10-23,0.034917387401930025
2014-10-24,0.030985590426865068
2014-10-25,0.026561813167685362
2014-10-26,0.03101717725113126
2014-10-27,0.025343375356493027
2014-10-28,0.02302421222330075
2014-10-29,0.03766996421592799
2014-10-30,0.040245907929521464
2014-10-31,0.03397030875414453
2014-11-01,0.03137551187409414
2014-11-02,0.02751473894829606
2014-11-03,0.02425721018290806
2014-11-04,0.021413001170003304
2014-11-05,0.023063527832277473
2014-11-06,0.021761032700103718
2014-11-07,0.025523882909437093
2014-11-08,0.021039267262865112
2014-11-09,0.029769183315878016
2014-11-10,0.024942952537495938
2014-11-11,0.021857190107321515
2014-11-12,0.07580999588740377
2014-11-13,0.07085119564541902
2014-11-14,0.07528155386667731
2014-11-15,0.06936154063146871
2014-11-16,0.061418476574741115
2014-11-17,0.0501638584309708
2014-11-18,0.044273366429977624
2014-11-19,0.038392059124093894
2014-11-20,0.043641577743797254
2014-11-21,0.035645028889790556
2014-11-22,0.03230618490932246
2014-11-23,0.03855451603146483
2014-11-24,0.03310267951347796
2014-11-25,0.028400435708177612
2014-11-26,0.02680250644829682
2014-11-27,0.022049809092201302
2014-11-28,0.020403440753902498
2014-11-29,0.01728279149065091
2014-11-30,0.014233307430466064
2014-12-01,0.011641203406022564
2014-12-02,0.009534911356581492
2014-12-03,0.013548433635196975
2014-12-04,0.012718187928170931
2014-12-05,0.017232719658004592
2014-12-06,0.01464548686004355
2014-12-07,0.01197407702804345
2014-12-08,0.020968697992512574
2014-12-09,0.018876815663263873
2014-12-10,0.015412941468380332
2014-12-11,0.019652935558947843
2014-12-12,0.017437181027653126
2014-12-13,0.015542956042651232
2014-12-14,0.01617173160055118
2014-12-15,0.01609217783429991
2014-12-16,0.027899067712931488
2014-12-17,0.022780823686306247
2014-12-18,0.018734228677534027
2014-12-19,0.02781690918348446
2014-12-20,0.033527930035577413
2014-12-21,0.032873368131605296
2014-12-22,0.03381252305703325
2014-12-23,0.027608308160082366
2014-12-24,0.03244798631774092
2014-12-25,0.026598403029434982
2014-12-26,0.028803218401786953
2014-12-27,0.03186546239438975
2014-12-28,0.0270352591889426
2014-12-29,0.02263101306221141
2014-12-30,0.01850552078549254
2014-12-31,0.025040148127230242
2015-01-01,0.02396922413403729
2015-01-02,0.019763996679533005
2015-01-03,0.058541615107635066
2015-01-04,0.049376657767048436
2015-01-05,0.05961485044512616
2015-01-06,0.05785218545480201
2015-01-07,0.049087597805943024
2015-01-08,0.047653840333985786
2015-01-09,0.041927561433333815
2015-01-10,0.046217412796887694
2015-01-11,0.039010578625187496
2015-01-12,0.03527886967441062
2015-01-13,0.08189112960300882
2015-01-14,0.10427575940533727
2015-01-15,0.174244933770717
2015-01-16,0.14230276557043192
2015-01-17,0.1172821335501652
2015-01-18,0.1041837348288679
2015-01-19,0.08558188949799127
2015-01-20,0.07122149138276807
2015-01-21,0.06967589151958922
2015-01-22,0.056919969457089055
2015-01-23,0.0488605418888797
2015-01-24,0.04708649065404267
2015-01-25,0.03873416078261936
2015-01-26,0.040568334979293706
2015-01-27,0.05456977650106292
2015-01-28,0.0819452992692661
2015-01-29,0.06804304209181701
2015-01-30,0.05597655393593618
2015-01-31,0.04666562232968847
2015-02-01,0.05354556721992623
2015-02-02,0.0520129291345284
2015-02-03,0.052937912171159035
2015-02-04,0.043280460377867834
2015-02-05,0.040700760636835094
2015-02-06,0.03968166474386969
2015-02-07,0.035685442569550696
2015-02-08,0.03194246898029982
2015-02-09,0.026871136090689644
2015-02-10,0.022121742020607252
2015-02-11,0.018088167700569247
2015-02-12,0.016997395463359637
2015-02-13,0.0347692054128156
2015-02-14,0.0472693882832281
2015-02-15,0.07984172785810775
2015-02-16,0.06524735232735258
2015-02-17,0.05779262146714368
2015-02-18,0.05242339588200352
2015-02-19,0.043814652683101016
2015-02-20,0.03613375020590496
2015-02-21,0.029621646870510773
2015-02-22,0.03258774924688249
2015-02-23,0.028565615288019347
2015-02-24,0.02332383817296561
2015-02-25,0.019194263288107465
2015-02-26,0.015712255647518006
2015-02-27,0.042351009789368975
2015-02-28,0.03628152645806821
2015-03-01,0.0299041830897841
2015-03-02,0.03269531786692164
2015-03-03,0.027217108450194205
2015-03-04,0.03828566504395879
2015-03-05,0.031286327732256675
2015-03-06,0.028095217317706197
2015-03-07,0.023621302901829722
2015-03-08,0.020423771727029156
2015-03-09,0.032985772688259606
2015-03-10,0.027685079698573728
2015-03-11,0.02260528601300204
2015-03-12,0.021930160056089606
2015-03-13,0.02717355038869126
2015-03-14,0.02251995753596554
2015-03-15,0.02208505951077826
2015-03-16,0.01951301523832472
2015-03-17,0.019937822462685627
2015-03-18,0.055135753560721375
2015-03-19,0.053182536604676346
2015-03-20,0.04479891868340089
2015-03-21,0.036645132176196506
2015-03-22,0.036572567881648345
2015-03-23,0.03019295045226643
2015-03-24,0.04900724958603509
2015-03-25,0.04267573624771926
2015-03-26,0.037403439855583406
2015-03-27,0.030552415507430562
2015-03-28,0.029680152071059087
2015-03-29,0.0331456010656306
2015-03-30,0.03164543513759288
2015-03-31,0.026655116288392778
2015-04-01,0.023645370583544306
2015-04-02,0.022629014744585455
2015-04-03,0.018546237356175804
2015-04-04,0.015981836291419027
2015-04-05,0.017881138987128876
2015-04-06,0.02204169251455383
2015-04-07,0.018804495833468635
2015-04-08,0.022065385963047215
2015-04-09,0.018357394896081902
2015-04-10,0.018712933061006163
2015-04-11,0.018287739415396437
2015-04-12,0.015665870072258916
2015-04-13,0.025245043617894897
2015-04-14,0.020662373260733804
2015-04-15,0.0285416634789425
2015-04-16,0.02786062212356811
2015-04-17,0.026765793873550846
2015-04-18,0.022383791233446595
2015-04-19,0.018279127767596763
2015-04-20,0.016399116624511073
2015-04-21,0.028100615250166713
2015-04-22,0.025423151190666907
2015-04-23,0.020759989229702295
2015-04-24,0.023673490103501955
2015-04-25,0.022024541063472156
2015-04-26,0.02168863008320097
2015-04-27,0.03639225631655985
2015-04-28,0.031469814232779975
2015-04-29,0.025709633774903106
2015-04-30,0.0325029514761808
2015-05-01,0.03133370759023864
2015-05-02,0.025966912898593784
2015-05-03,0.02290428223813382
2015-05-04,0.020903353287959628
2015-05-05,0.019619310424030752
2015-05-06,0.021414557383498387
2015-05-07,0.028099436445573753
2015-05-08,0.025818747046512137
2015-05-09,0.02377550008511484
2015-05-10,0.020405420555720005
2015-05-11,0.016973046900410498
2015-05-12,0.014481072071915782
2015-05-13,0.016063814799227878
2015-05-14,0.013812817384519002
2015-05-15,0.011712646423000739
2015-05-16,0.009915037361940205
2015-05-17,0.008607564073602046
2015-05-18,0.01040746762240916
2015-05-19,0.00850659830965844
2015-05-20,0.010322087109985934
2015-05-21,0.009077090266759527
2015-05-22,0.012825499225889807
2015-05-23,0.012860240113656472
2015-05-24,0.010880676740954089
2015-05-25,0.014214631808506076
2015-05-26,0.011651081616288604
2015-05-27,0.009569640607256773
2015-05-28,0.00783651369205815
2015-05-29,0.006423905785377402
2015-05-30,0.009587983095040609
2015-05-31,0.008855197690188537
2015-06-01,0.014237334012395457
2015-06-02,0.01918107380693432
2015-06-03,0.01605533510378301
2015-06-04,0.013186410699653994
2015-06-05,0.011535821053107307
2015-06-06,0.00984025228104628
2015-06-07,0.010063516221167187
2015-06-08,0.01764706232118278
2015-06-09,0.01449299104775945
2015-06-10,0.012182063563649408
2015-06-11,0.009972110043974202
2015-06-12,0.008199430121456979
2015-06-13,0.007938235096652493
2015-06-14,0.0064825540910663166
2015-06-15,0.007103917654554157
2015-06-16,0.027688068838116555
2015-06-17,0.028078082353055717
2015-06-18,0.02438284343000066
2015-06-19,0.024491449403011487
2015-06-20,0.02002802584156458
2015-06-21,0.01668057139776623
2015-06-22,0.01536506452969538
2015-06-23,0.014661682863376792
2015-06-24,0.014109101676728597
2015-06-25,0.014131205780702812
2015-06-26,0.01174162836223861
2015-06-27,0.018419313659683592
2015-06-28,0.01788133729211928
2015-06-29,0.02075517094946882
2015-06-30,0.01769956312713986
2015-07-01,0.022951179244966705
2015-07-02,0.02101411172502698
2015-07-03,0.01728683288964215
2015-07-04,0.016661340134108023
2015-07-05,0.023225106416131288
2015-07-06,0.024375737451116604
2015-07-07,0.022342745181506658
2015-07-08,0.019850392313985825
2015-07-09,0.01760646061160677
2015-07-10,0.0324695861681773
2015-07-11,0.026803907977217954
2015-07-12,0.029208986308904606
2015-07-13,0.05622764142343311
2015-07-14,0.04705828783317179
2015-07-15,0.03845637676350249
2015-07-16,0.03373851795817216
2015-07-17,0.02887778568974126
2015-07-18,0.024203716882881938
2015-07-19,0.01992092585153203
2015-07-20,0.021775817966424683
2015-07-21,0.018976824287813873
2015-07-22,0.01604821254229521
2015-07-23,0.013270191069551103
2015-07-24,0.026496285409277297
2015-07-25,0.022578725975477856
2015-07-26,0.018567213301324187
2015-07-27,0.01571026538813912
2015-07-28,0.013172425319379991
2015-07-29,0.01618663220999877
2015-07-30,0.0135108483704357
2015-07-31,0.011768112320848815
2015-08-01,0.00999442930177302
2015-08-02,0.00995854968560184
2015-08-03,0.008159283210282893
2015-08-04,0.011697160699790595
2015-08-05,0.011981244901579582
2015-08-06,0.010913508920895007
2015-08-07,0.010150640608072903
2015-08-08,0.034710416642933804
2015-08-09,0.03516670851747235
2015-08-10,0.02905023738483366
2015-08-11,0.028582694930252655
2015-08-12,0.025003438664097325
2015-08-13,0.020594152709638623
2015-08-14,0.017830134914427333
2015-08-15,0.016344976867973586
2015-08-16,0.01365638575908241
2015-08-17,0.011578718140523933
2015-08-18,0.09312927221542637
2015-08-19,0.10541569432582323
2015-08-20,0.09110313691598708
2015-08-21,0.07466637958407908
2015-08-22,0.06103982388519739
2015-08-23,0.04988555506312202
2015-08-24,0.0551513796270321
2015-08-25,0.06286336748270419
2015-08-26,0.05259059384945453
2015-08-27,0.04321671534117029
2015-08-28,0.038250013785833085
2015-08-29,0.032608648747682094
2015-08-30,0.027073547334510013
2015-08-31,0.022200167386606896
2015-09-01,0.019109645492423416
2015-09-02,0.015905210472201555
2015-09-03,0.014087313468034313
2015-09-04,0.014252766785085557
2015-09-05,0.014827676671876726
2015-09-06,0.013571573100041475
2015-09-07,0.012952994058991519
2015-09-08,0.01122972689047824
2015-09-09,0.0197678205420797
2015-09-10,0.016159000387822534
2015-09-11,0.013633809314124418
2015-09-12,0.016382357896858192
2015-09-13,0.015521707615981008
2015-09-14,0.013864090298515592
2015-09-15,0.01163030205477542
2015-09-16,0.009498646787834554
2015-09-17,0.008859885491869729
2015-09-18,0.011131304878666278
2015-09-19,0.01035937955870241
2015-09-20,0.008479736977080718
2015-09-21,0.011489091425781493
2015-09-22,0.014836855154031828
2015-09-23,0.012184018423325685
2015-09-24,0.013835488098073568
2015-09-25,0.011459561353479841
2015-09-26,0.01036865375607294
2015-09-27,0.009700989959769125
2015-09-28,0.016839550556036087
2015-09-29,0.01697883078672754
2015-09-30,0.014109801116961227
2015-10-01,0.01189715986142618
2015-10-02,0.009900515729725548
2015-10-03,0.008456920795583084
2015-10-04,0.007369610993734162
2015-10-05,0.007237376083490098
2015-10-06,0.011993013013994103
2015-10-07,0.015584024942493821
2015-10-08,0.013050049255381264
2015-10-09,0.011083176329622151
2015-10-10,0.009074621976330882
2015-10-11,0.007923191030967204
2015-10-12,0.009088245666278541
2015-10-13,0.011271759829236143
2015-10-14,0.009392088927847403
2015-10-15,0.007719347856036502
2015-10-16,0.014835768033271584
2015-10-17,0.013900113901929816
2015-10-18,0.030729174693801417
2015-10-19,0.02517774300088914
2015-10-20,0.022791239736106705
2015-10-21,0.022001260903945413
2015-10-22,0.022627428660391635
2015-10-23,0.018529185705750482
2015-10-24,0.015683496132785822
2015-10-25,0.013220210682786341
2015-10-26,0.011195801505737943
2015-10-27,0.014065143271778697
2015-10-28,0.0158160034730557
2015-10-29,0.013462015442400757
2015-10-30,0.01508529415958367
2015-10-31,0.04103492146910117
2015-11-01,0.03673200447525606
2015-11-02,0.0574925042766453
2015-11-03,0.05940633470773695
2015-11-04,0.05537047709499778
2015-11-05,0.0757088789706989
2015-11-06,0.06646269877512044
2015-11-07,0.056819861746686226
2015-11-08,0.05203368872728585
2015-11-09,0.04412042950432555
2015-11-10,0.07170366866060167
2015-11-11,0.062332583896702286
2015-11-12,0.08806182800127128
2015-11-13,0.07190229799501274
2015-11-14,0.058839148349267664
2015-11-15,0.050883649756815114
2015-11-16,0.049233480879218916
2015-11-17,0.040822354545488077
2015-11-18,0.03346384108534358
2015-11-19,0.030926174536132268
2015-11-20,0.025432359659411
2015-11-21,0.024328883506822597
2015-11-22,0.020158665953423603
2015-11-23,0.0164815655197588
2015-11-24,0.013796965397450343
2015-11-25,0.01981675972313098
2015-11-26,0.040144108727424056
2015-11-27,0.03347712836846881
2015-11-28,0.030494279879550668
2015-11-29,0.027850501422208192
2015-11-30,0.023029927077584268
2015-12-01,0.03686038536529823
2015-12-02,0.030545061437534944
2015-12-03,0.025266608300627828
2015-12-04,0.02086048161923688
2015-12-05,0.04012705561452371
2015-12-06,0.03539578976669656
2015-12-07,0.028904044635730333
2015-12-08,0.02957887171624582
2015-12-09,0.027085486727284922
2015-12-10,0.025827820863351166
2015-12-11,0.04520555574329153
2015-12-12,0.05395077580760801
2015-12-13,0.04476775916802938
2015-12-14,0.03760973408825969
2015-12-15,0.03575546674145184
2015-12-16,0.038200646376044194
2015-12-17,0.03136843286245811
2015-12-18,0.026127342377605382
2015-12-19,0.022372377470605977
2015-12-20,0.031293440468664155
2015-12-21,0.02555875390384502
2015-12-22,0.021049496899576074
2015-12-23,0.020599802106080253
2015-12-24,0.022889805127602553
2015-12-25,0.019085416318803186
2015-12-26,0.05022328644086685
2015-12-27,0.04543817784943599
2015-12-28,0.03748541529145706
2015-12-29,0.03531203276493714
2015-12-30,0.0303146234163158
2015-12-31,0.02556052292432357
2016-01-01,0.021247608892508017
2016-01-02,0.017612943327705362
2016-01-03,0.01526063906843701
2016-01-04,0.013260839539383342
2016-01-05,0.011034219962854877
2016-01-06,0.009674280834643886
2016-01-07,0.037523669757648606
2016-01-08,0.03486394001155513
2016-01-09,0.03092423440501576
2016-01-10,0.02527232730798792
2016-01-11,0.020644964709963333
2016-01-12,0.023184507882957284
2016-01-13,0.018933203808644605
2016-01-14,0.015555102853199382
2016-01-15,0.0781771722745279
2016-01-16,0.08965036451048004
2016-01-17,0.0732103348385975
2016-01-18,0.06155346434020949
2016-01-19,0.05067385141133004
2016-01-20,0.07354763845035091
2016-01-21,0.06606261305409726
2016-01-22,0.06807469362269108
2016-01-23,0.05753933220096926
2016-01-24,0.05279463297902437
2016-01-25,0.04739726056162875
2016-01-26,0.03875908192480613
2016-01-27,0.031985572066246706
2016-01-28,0.03306891881230501
2016-01-29,0.027448777428021775
2016-01-30,0.022577438008177048
2016-01-31,0.020834164573849418
2016-02-01,0.02133611621493034
2016-02-02,0.017973415356771286
2016-02-03,0.01562029916477894
2016-02-04,0.03329222674249388
2016-02-05,0.029556506190034346
2016-02-06,0.02968656998324393
2016-02-07,0.02434624230021417
2016-02-08,0.020112099777880095
2016-02-09,0.017499525260453955
2016-02-10,0.016506314270940303
2016-02-11,0.014417963338729557
2016-02-12,0.013096378771514497
2016-02-13,0.013263522907945998
2016-02-14,0.01889540960566791
2016-02-15,0.024839712428059796
2016-02-16,0.021082933375375576
2016-02-17,0.018116448745103386
2016-02-18,0.01479201853468544
2016-02-19,0.015454878392463964
2016-02-20,0.020430900195243785
2016-02-21,0.018429298313140018
2016-02-22,0.017259293933469554
2016-02-23,0.02857344709698133
2016-02-24,0.025077206494875146
2016-02-25,0.02047821179932889
2016-02-26,0.01957490128995818
2016-02-27,0.016135115579121163
2016-02-28,0.013194018508734603
2016-02-29,0.011301613842367643
2016-03-01,0.010963251938777223
2016-03-02,0.016898690723808226
2016-03-03,0.013835700640901437
2016-03-04,0.014955393744502407
2016-03-05,0.013806401407585843
2016-03-06,0.021573527324703964
2016-03-07,0.020993934592807306
2016-03-08,0.017196868589804997
2016-03-09,0.014056458173777826
2016-03-10,0.011684375772206504
2016-03-11,0.010479389555442652
2016-03-12,0.017661566748280167
2016-03-13,0.015400630101793324
2016-03-14,0.013052310135087175
2016-03-15,0.010658890158018504
2016-03-16,0.008711908491071436
2016-03-17,0.008195490313131012
2016-03-18,0.017088349932317292
2016-03-19,0.014674264070995813
2016-03-20,0.013457994792930153
2016-03-21,0.011013057914344747
2016-03-22,0.010909703893928438
2016-03-23,0.009138352996724651
2016-03-24,0.008189622723186579
2016-03-25,0.006736508489836106
2016-03-26,0.005525219347041635
2016-03-27,0.011429338588472204
2016-03-28,0.011817928019199625
2016-03-29,0.014851170639918783
2016-03-30,0.012126283049224279
2016-03-31,0.01088399774686192
2016-04-01,0.009140690679109064
2016-04-02,0.00826154541130255
2016-04-03,0.0068645104145216036
2016-04-04,0.00560882014051401
2016-04-05,0.005178322105849952
2016-04-06,0.004856568232515765
2016-04-07,0.00429787442789502
2016-04-08,0.004790265047504555
2016-04-09,0.003928019061937509
2016-04-10,0.004851201689730607
2016-04-11,0.004055399278754222
2016-04-12,0.004341541285716545
2016-04-13,0.0048497977972366746
2016-04-14,0.00396972248136456
2016-04-15,0.007041723256283433
2016-04-16,0.00594842228324693
2016-04-17,0.007683970722685773
2016-04-18,0.0064248429444380825
2016-04-19,0.00953324988982565
2016-04-20,0.008713172676946783
2016-04-21,0.008747559782026997
2016-04-22,0.012721413239169069
2016-04-23,0.01072739402338089
2016-04-24,0.010671738205011844
2016-04-25,0.009016791172538573
2016-04-26,0.007377822695631826
2016-04-27,0.029821780385612586
2016-04-28,0.02626791238676907
2016-04-29,0.02310336426985226
2016-04-30,0.02101792062110947
2016-05-01,0.01813180012180992
2016-05-02,0.017163647876739362
2016-05-03,0.016815910183616875
2016-05-04,0.014504294831150101
2016-05-05,0.012115214325154382
2016-05-06,0.01706308976072394
2016-05-07,0.015028025953599174
2016-05-08,0.012526162548270686
2016-05-09,0.010241351727527296
2016-05-10,0.015326114164972272
2016-05-11,0.01331658935355103
2016-05-12,0.011352853289179522
2016-05-13,0.009308679377965147
2016-05-14,0.007615538593305441
2016-05-15,0.006494364196775897
2016-05-16,0.007197421480930785
2016-05-17,0.005881428968991183
2016-05-18,0.005052190739479887
2016-05-19,0.01881990627368993
2016-05-20,0.01887146052275746
2016-05-21,0.01572801460813609
2016-05-22,0.013211460136966618
2016-05-23,0.013625641401913559
