date,target_garch
2014-10-27,0.03336426095401648
2014-10-28,0.03264112934029966
2014-10-29,0.03160526425131046
2014-10-30,0.03418043121375268
2014-10-31,0.03421738161779201
2014-11-01,0.0337246326323007
2014-11-02,0.03382444727362265
2014-11-03,0.03311215827835047
2014-11-04,0.03249474069352533
2014-11-05,0.0319513745554209
2014-11-06,0.032001372056584224
2014-11-07,0.03211527560132634
2014-11-08,0.03171557267310346
2014-11-09,0.031177555941287124
2014-11-10,0.032844884135982015
2014-11-11,0.03224293359196027
2014-11-12,0.03158649617955649
2014-11-13,0.046414180761623
2014-11-14,0.045125112713398724
2014-11-15,0.043706499607448705
2014-11-16,0.04583097217284875
2014-11-17,0.04516163038994992
2014-11-18,0.043915131932042425
2014-11-19,0.04325243862241036
2014-11-20,0.04224129365081007
2014-11-21,0.04315858604793961
2014-11-22,0.04218843224202823
2014-11-23,0.04110945890645813
2014-11-24,0.0411119367226067
2014-11-25,0.04058436735446935
2014-11-26,0.03950437183667866
2014-11-27,0.038736031400672104
2014-11-28,0.037785555345272274
2014-11-29,0.03713122982994383
2014-11-30,0.036261494699211264
2014-12-01,0.035380739278261214
2014-12-02,0.03463019906637563
2014-12-03,0.0338150291016807
2014-12-04,0.03332461566355066
2014-12-05,0.03244176667736922
2014-12-06,0.032399335417976634
2014-12-07,0.03219755017350712
2014-12-08,0.031107639195982067
2014-12-09,0.03143842992535532
2014-12-10,0.031010182786508276
2014-12-11,0.030883898328759735
2014-12-12,0.030454738054340045
2014-12-13,0.029924617334464266
2014-12-14,0.029335600179159337
2014-12-15,0.029157916670776034
2014-12-16,0.028845684460451663
2014-12-17,0.03058659476598241
2014-12-18,0.030312037376490505
2014-12-19,0.030272593051868663
2014-12-20,0.030148962354428082
2014-12-21,0.030938156924612357
2014-12-22,0.030859753819029286
2014-12-23,0.03135942212170817
2014-12-24,0.030809138026089807
2014-12-25,0.030857662889102803
2014-12-26,0.03061221517813399
2014-12-27,0.03075007419636175
2014-12-28,0.031164994267654875
2014-12-29,0.030208684210828566
2014-12-30,0.03010785058803507
2014-12-31,0.029535171264364234
2015-01-01,0.029901687586449087
2015-01-02,0.02952978528441254
2015-01-03,0.029041868497412544
2015-01-04,0.03711866142104014
2015-01-05,0.03785500853724569
2015-01-06,0.03863160430938812
2015-01-07,0.03843750272147342
2015-01-08,0.038631782279825715
2015-01-09,0.03846882235066991
2015-01-10,0.03761604695475828
2015-01-11,0.03837555955774348
2015-01-12,0.0384486970299309
2015-01-13,0.037039197981240155
2015-01-14,0.049889682073835644
2015-01-15,0.08153010476530456
2015-01-16,0.11139764281181494
2015-01-17,0.09257818236727161
2015-01-18,0.08142976918092996
2015-01-19,0.08527756411640468
2015-01-20,0.08108234006750199
2015-01-21,0.06388914882775591
2015-01-22,0.07675597602956329
2015-01-23,0.06739824428105516
2015-01-24,0.0610845537104677
2015-01-25,0.06544354154662403
2015-01-26,0.05165202107369621
2015-01-27,0.06560295548858952
2015-01-28,0.0650966960894782
2015-01-29,0.0667698799811618
2015-01-30,0.06222545303482707
2015-01-31,0.06405722243517954
2015-02-01,0.06068029281558825
2015-02-02,0.05847865091248506
2015-02-03,0.057895147793116775
2015-02-04,0.05765285467728677
2015-02-05,0.047118090354924404
2015-02-06,0.04376566403634531
2015-02-07,0.042253311696033295
2015-02-08,0.04206861473917213
2015-02-09,0.039404063468972184
2015-02-10,0.037871294579329674
2015-02-11,0.03540375589708835
2015-02-12,0.03518642955033077
2015-02-13,0.034500330443430406
2015-02-14,0.039289892556825974
2015-02-15,0.05056717085270054
2015-02-16,0.05653344770465386
2015-02-17,0.05151066186254817
2015-02-18,0.04802612032504352
2015-02-19,0.04581170122258423
2015-02-20,0.04456505016600864
2015-02-21,0.042053158627979446
2015-02-22,0.039460682946180124
2015-02-23,0.03917642968757648
2015-02-24,0.037814363697709255
2015-02-25,0.03636650790937286
2015-02-26,0.03358508718726095
2015-02-27,0.034150691969652286
2015-02-28,0.041218365079351706
2015-03-01,0.03907864765378989
2015-03-02,0.03811039589296552
2015-03-03,0.04176755854938486
2015-03-04,0.04039470486000446
2015-03-05,0.03953678092148565
2015-03-06,0.03802098235247814
2015-03-07,0.03605292952216194
2015-03-08,0.03570552971501903
2015-03-09,0.03353852245411083
2015-03-10,0.03836241319801183
2015-03-11,0.036247484514154285
2015-03-12,0.0360163398714983
2015-03-13,0.03385378198512298
2015-03-14,0.03518323427885578
2015-03-15,0.034167209985707464
2015-03-16,0.032460767263066514
2015-03-17,0.03340012736110345
2015-03-18,0.03141389937453838
2015-03-19,0.04564518156405049
2015-03-20,0.043127208969387945
2015-03-21,0.04057961863105253
2015-03-22,0.038518523230312504
2015-03-23,0.03827620952283145
2015-03-24,0.03658692264724794
2015-03-25,0.042955861896884405
2015-03-26,0.04058672823638381
2015-03-27,0.038794710285189826
2015-03-28,0.037101258742049704
2015-03-29,0.03654409061148655
2015-03-30,0.037034836348758475
2015-03-31,0.036254329683805264
2015-04-01,0.035045278560820535
2015-04-02,0.03416203483787313
2015-04-03,0.03403721226430538
2015-04-04,0.03373291821531832
2015-04-05,0.032063128582170856
2015-04-06,0.032587404287892696
2015-04-07,0.03317580238198557
2015-04-08,0.03131892649512684
2015-04-09,0.03197218606658538
2015-04-10,0.03108923528987048
2015-04-11,0.031653512291280016
2015-04-12,0.0323635086978053
2015-04-13,0.03173520010944407
2015-04-14,0.032901036561159266
2015-04-15,0.03250393605047036
2015-04-16,0.034068846385303296
2015-04-17,0.03201364030123846
2015-04-18,0.03134911559892791
2015-04-19,0.030291932453162643
2015-04-20,0.02941877741148377
2015-04-21,0.03176678675770636
2015-04-22,0.03503138746549973
2015-04-23,0.03389905902761399
2015-04-24,0.02994772837493225
2015-04-25,0.032946105875101966
2015-04-26,0.03269070992054069
2015-04-27,0.033120112648089166
2015-04-28,0.03192005060693772
2015-04-29,0.0346547322698418
2015-04-30,0.029960642198711137
2015-05-01,0.03236374659967119
2015-05-02,0.03129626399542518
2015-05-03,0.030888538881699283
2015-05-04,0.03072232218785761
2015-05-05,0.030060288987452277
2015-05-06,0.029850068305783437
2015-05-07,0.02986909493291668
2015-05-08,0.030378761754772922
2015-05-09,0.030284636748028466
2015-05-10,0.030036106021565125
2015-05-11,0.029528814108536087
2015-05-12,0.029108891569265872
2015-05-13,0.028639889173937304
2015-05-14,0.02848433461718353
2015-05-15,0.028052501301177635
2015-05-16,0.027192914958198595
2015-05-17,0.02727394944670542
2015-05-18,0.02691360816213691
2015-05-19,0.02673695740561495
2015-05-20,0.02639755304890557
2015-05-21,0.02569776925876633
2015-05-22,0.025013845684195537
2015-05-23,0.026100329210305
2015-05-24,0.025804777449907175
2015-05-25,0.025613438072099322
2015-05-26,0.025530724454405143
2015-05-27,0.025239094965512847
2015-05-28,0.024974239842721378
2015-05-29,0.024722841031634055
2015-05-30,0.024481543877650766
2015-05-31,0.024469423529522173
2015-06-01,0.024383340089016933
2015-06-02,0.025072100975053288
2015-06-03,0.025030755738264278
2015-06-04,0.024766670058343505
2015-06-05,0.024542498497619393
2015-06-06,0.019425072801186227
2015-06-07,0.0188734138832218
2015-06-08,0.018538592436192543
2015-06-09,0.01990442251165097
2015-06-10,0.019328104104091595
2015-06-11,0.020869000121750966
2015-06-12,0.01952975431764419
2015-06-13,0.01916844480843079
2015-06-14,0.017399073201606996
2015-06-15,0.01689635573124431
2015-06-16,0.017028161895405503
2015-06-17,0.027092684992961188
2015-06-18,0.026722809740888538
2015-06-19,0.026334302478810537
2015-06-20,0.026243535296958807
2015-06-21,0.02591496123998414
2015-06-22,0.025588678598229095
2015-06-23,0.025469550357934384
2015-06-24,0.02507505811874861
2015-06-25,0.025157095181480283
2015-06-26,0.020986849409972808
2015-06-27,0.02150323324358456
2015-06-28,0.02546435910640207
2015-06-29,0.02131474053290365
2015-06-30,0.025981990198245656
2015-07-01,0.026230205409203393
2015-07-02,0.026117044064424166
2015-07-03,0.025879520455112003
2015-07-04,0.025572595791796736
2015-07-05,0.025591288150451686
2015-07-06,0.02705708194166246
2015-07-07,0.026716259679399057
2015-07-08,0.02641401181127956
2015-07-09,0.02635272919935687
2015-07-10,0.026005154806796146
2015-07-11,0.028870868551605592
2015-07-12,0.029093335607999347
2015-07-13,0.031713069501919426
2015-07-14,0.033880002693727845
2015-07-15,0.03328947048254743
2015-07-16,0.032574102553539715
2015-07-17,0.03242064617176151
2015-07-18,0.03174609717257849
2015-07-19,0.03128672712014908
2015-07-20,0.030658522299913622
2015-07-21,0.030372872285224825
2015-07-22,0.029903838252995904
2015-07-23,0.02936025541150451
2015-07-24,0.028840586127540212
2015-07-25,0.030063156790675317
2015-07-26,0.029488270932334595
2015-07-27,0.029120357435150044
2015-07-28,0.028601622034892527
2015-07-29,0.028117359053851557
2015-07-30,0.027869466665314344
2015-07-31,0.027425231982005093
2015-08-01,0.02708367890241077
2015-08-02,0.02673624261641644
2015-08-03,0.026364996378338838
2015-08-04,0.0260028763124045
2015-08-05,0.021028322449009016
2015-08-06,0.020930037162812318
2015-08-07,0.021657351150161517
2015-08-08,0.02113131429839345
2015-08-09,0.028815316526205698
2015-08-10,0.028541629520156094
2015-08-11,0.028034688770712635
2015-08-12,0.02804646158510835
2015-08-13,0.0277401470910684
2015-08-14,0.02732927149369935
2015-08-15,0.026930465235902867
2015-08-16,0.026714968158681282
2015-08-17,0.026402739485130083
2015-08-18,0.026018809513309482
2015-08-19,0.051622137412528524
2015-08-20,0.05361606424204364
2015-08-21,0.05235720934889369
2015-08-22,0.04913573185881441
2015-08-23,0.04701324575498702
2015-08-24,0.04643243137013719
2015-08-25,0.04883528297620593
2015-08-26,0.04852138298428661
2015-08-27,0.04665815748312016
2015-08-28,0.045690180797771256
2015-08-29,0.04474080408922663
2015-08-30,0.04322028649664381
2015-08-31,0.041784219712217685
2015-09-01,0.04046452471691288
2015-09-02,0.03922720112556111
2015-09-03,0.03804841664192575
2015-09-04,0.037442920901739694
2015-09-05,0.03604015422832352
2015-09-06,0.035399010096985636
2015-09-07,0.03479394326243094
2015-09-08,0.034755279435682525
2015-09-09,0.03312695588867647
2015-09-10,0.03264680417963625
2015-09-11,0.0317670191428337
2015-09-12,0.03098261277837228
2015-09-13,0.031728120315156406
2015-09-14,0.03017139817890402
2015-09-15,0.030832199559140145
2015-09-16,0.02869019463561671
2015-09-17,0.028025836899907793
2015-09-18,0.02849181892780045
2015-09-19,0.028739634210482545
2015-09-20,0.028246143057048624
2015-09-21,0.027752850087756444
2015-09-22,0.027543542380784197
2015-09-23,0.02734369675664149
2015-09-24,0.02682293463849095
2015-09-25,0.02683236449714318
2015-09-26,0.026424587804383726
2015-09-27,0.025524683176976166
2015-09-28,0.02542940948667786
2015-09-29,0.02604606960718296
2015-09-30,0.024852082048312456
2015-10-01,0.02545513882263641
2015-10-02,0.025161609235958053
2015-10-03,0.024586946881165053
2015-10-04,0.024558969736000105
2015-10-05,0.024269621029778497
2015-10-06,0.024087326045585243
2015-10-07,0.024416533157225084
2015-10-08,0.0242843125579578
2015-10-09,0.024008398646667685
2015-10-10,0.02264544356785095
2015-10-11,0.023565045151504607
2015-10-12,0.02341303090711524
2015-10-13,0.02321585375483393
2015-10-14,0.023338382921984913
2015-10-15,0.02322454357733191
2015-10-16,0.02309199772181189
2015-10-17,0.024114049907710454
2015-10-18,0.02474069567735449
2015-10-19,0.025542055033983817
2015-10-20,0.025229346542890822
2015-10-21,0.02542136689832206
2015-10-22,0.02519506107698814
2015-10-23,0.025710146412201183
2015-10-24,0.025408012959634973
2015-10-25,0.025401196023406188
2015-10-26,0.025090051283193773
2015-10-27,0.024787020760861225
2015-10-28,0.025347507567164217
2015-10-29,0.02631959025908555
2015-10-30,0.026756556571050485
2015-10-31,0.028211134032650787
2015-11-01,0.02929955192382021
2015-11-02,0.02982411048901764
2015-11-03,0.039742206983726165
2015-11-04,0.045603190987449985
2015-11-05,0.044514219862734385
2015-11-06,0.04539640815985235
2015-11-07,0.051660649207431325
2015-11-08,0.04396809792473045
2015-11-09,0.0433759845282473
2015-11-10,0.04236944396372476
2015-11-11,0.04852763147019723
2015-11-12,0.05009999520134778
2015-11-13,0.05243886410809408
2015-11-14,0.050828625856219375
2015-11-15,0.04936997344090021
2015-11-16,0.04865810859018457
2015-11-17,0.04781283818922277
2015-11-18,0.04689401065630285
2015-11-19,0.045166461187423165
2015-11-20,0.04423536343393491
2015-11-21,0.036237487661164296
2015-11-22,0.035031081263562976
2015-11-23,0.033583310476889526
2015-11-24,0.03233214923660301
2015-11-25,0.03138250016103505
2015-11-26,0.031610143925464705
2015-11-27,0.038878713744371435
2015-11-28,0.03709586120332611
2015-11-29,0.03667794716151944
2015-11-30,0.03595476624087071
2015-12-01,0.03464746146150984
2015-12-02,0.03617159952337872
2015-12-03,0.03395507510748373
2015-12-04,0.03266322598973621
2015-12-05,0.03160199739768425
2015-12-06,0.03813427866298433
2015-12-07,0.036086687451698476
2015-12-08,0.034878499947072976
2015-12-09,0.03709896368866554
2015-12-10,0.035045761577224215
2015-12-11,0.0337420792030599
2015-12-12,0.04160035195762379
2015-12-13,0.03956751276921327
2015-12-14,0.03850013425757785
2015-12-15,0.03791235271376962
2015-12-16,0.03913594245202663
2015-12-17,0.03778387144151459
2015-12-18,0.03681948487975461
2015-12-19,0.03517257397344573
2015-12-20,0.03400646771045822
2015-12-21,0.03566533258185193
2015-12-22,0.034852305002599386
2015-12-23,0.03404403490055219
2015-12-24,0.03323598639898806
2015-12-25,0.03321930653109052
2015-12-26,0.030734235185483225
2015-12-27,0.03696923429051073
2015-12-28,0.03684644372045198
2015-12-29,0.03527729344745443
2015-12-30,0.034889574056038965
2015-12-31,0.03421408523028146
2016-01-01,0.033473330789273587
2016-01-02,0.03276700170272269
2016-01-03,0.032036694998883376
2016-01-04,0.0313893673786423
2016-01-05,0.030734148839412164
2016-01-06,0.030117380098103233
2016-01-07,0.029560867470992343
2016-01-08,0.032685431590231614
2016-01-09,0.03204487369985398
2016-01-10,0.03147177559651774
2016-01-11,0.03037538506460163
2016-01-12,0.03015966786724568
2016-01-13,0.03023616516452843
2016-01-14,0.02967372160514264
2016-01-15,0.029087880032248326
2016-01-16,0.05061456752926309
2016-01-17,0.04708450222093474
2016-01-18,0.04488093359350476
2016-01-19,0.0468187416968096
2016-01-20,0.04493286768961098
2016-01-21,0.04805673534656289
2016-01-22,0.050189547267570446
2016-01-23,0.05150515438900981
2016-01-24,0.04911754391621875
2016-01-25,0.04814221963017614
2016-01-26,0.04655559963232803
2016-01-27,0.04444175517429358
2016-01-28,0.04252341507077409
2016-01-29,0.04198461930717641
2016-01-30,0.04131110067368064
2016-01-31,0.03522108835216944
2016-02-01,0.033933117612000754
2016-02-02,0.03282859767206733
2016-02-03,0.0317061610026982
2016-02-04,0.030821193468496738
2016-02-05,0.034598534476036474
2016-02-06,0.033228493813099856
2016-02-07,0.033006724417931066
2016-02-08,0.03181846673278237
2016-02-09,0.03093319120389854
2016-02-10,0.030190765202458055
2016-02-11,0.02978426849287671
2016-02-12,0.029277363993150667
2016-02-13,0.029014784137299268
2016-02-14,0.02919018121384338
2016-02-15,0.030782316128149575
2016-02-16,0.030873322914982865
2016-02-17,0.03025521516394338
2016-02-18,0.030615624694151296
2016-02-19,0.02982917770298913
2016-02-20,0.02901649596603954
2016-02-21,0.031319048322423514
2016-02-22,0.02883183624702969
2016-02-23,0.028955196866708485
2016-02-24,0.03156235952792329
2016-02-25,0.030760347943550013
2016-02-26,0.029926034646074805
2016-02-27,0.02936827355229001
2016-02-28,0.02892854678574052
2016-02-29,0.028591040112196906
2016-03-01,0.028311646022737846
2016-03-02,0.027967730025541787
2016-03-03,0.028775058505653428
2016-03-04,0.027423665868682005
2016-03-05,0.028584825361655256
2016-03-06,0.029106288241673967
2016-03-07,0.029425284208252873
2016-03-08,0.029321445459259212
2016-03-09,0.028716361546264176
2016-03-10,0.027189561087712064
2016-03-11,0.027861275496442826
2016-03-12,0.027763159283928456
2016-03-13,0.028436309709936942
2016-03-14,0.02781144004980183
2016-03-15,0.027184388191840422
2016-03-16,0.026829841619564778
2016-03-17,0.027138899484543975
2016-03-18,0.023919535640084977
2016-03-19,0.024368598137061465
2016-03-20,0.024067531373679882
2016-03-21,0.023846531698662604
2016-03-22,0.023556689080466677
2016-03-23,0.02337633673627335
2016-03-24,0.023195741356284515
2016-03-25,0.022974065928752004
2016-03-26,0.022599077871579495
2016-03-27,0.022534006596069203
2016-03-28,0.02282476739630249
2016-03-29,0.022645587485980685
2016-03-30,0.02280921263418419
2016-03-31,0.022607406275961164
2016-04-01,0.022421778899078672
2016-04-02,0.022228374174423828
2016-04-03,0.022092253939923284
2016-04-04,0.0219185734424162
2016-04-05,0.0217471881936501
2016-04-06,0.02163307732334493
2016-04-07,0.021485192321864965
2016-04-08,0.02134326828437522
2016-04-09,0.02124792894237437
2016-04-10,0.021119484432692973
2016-04-11,0.02103221251756667
2016-04-12,0.020917718253543997
2016-04-13,0.02085618715670598
2016-04-14,0.01582408221514732
2016-04-15,0.015723781648272907
2016-04-16,0.016075014647010895
2016-04-17,0.017201172938256817
2016-04-18,0.016066162888663558
2016-04-19,0.015858639039485325
2016-04-20,0.01648083903919957
2016-04-21,0.01678250928670039
2016-04-22,0.017820061277430875
2016-04-23,0.017445981107322248
2016-04-24,0.0173323479654435
2016-04-25,0.017944118583478063
2016-04-26,0.01757987042170645
2016-04-27,0.017556465250755913
2016-04-28,0.022695073229623462
2016-04-29,0.02208438875766314
2016-04-30,0.021724812360110018
2016-05-01,0.021557219440837137
2016-05-02,0.020979534712984145
2016-05-03,0.02100458018108555
2016-05-04,0.02068827222363821
2016-05-05,0.02023724341708693
2016-05-06,0.02012652999051437
2016-05-07,0.021772320108713605
2016-05-08,0.020138750190708914
2016-05-09,0.019543745319724488
2016-05-10,0.019231663842473292
2016-05-11,0.020344519020005256
2016-05-12,0.019244591732225043
2016-05-13,0.018788415388528736
2016-05-14,0.01833408032580847
2016-05-15,0.018236830078256418
2016-05-16,0.017589860164839974
2016-05-17,0.0174311772998312
2016-05-18,0.01711593251265949
2016-05-19,0.016759056283345806
2016-05-20,0.01999824456799527
2016-05-21,0.020387932062478752
2016-05-22,0.019126763858801174
2016-05-23,0.01880057246905992
2016-05-24,0.018657636122078273
2016-05-25,0.018227491145932345
2016-05-26,0.017986049348928137
2016-05-27,0.017773900421091022
2016-05-28,0.022233588199205474
2016-05-29,0.04333365806921378
2016-05-30,0.041032975099268475
2016-05-31,0.03906472010035645
2016-06-01,0.03702464803437821
2016-06-02,0.035227601926672014
2016-06-03,0.03153582788419652
2016-06-04,0.03677025659121555
2016-06-05,0.03262024646065384
2016-06-06,0.031857543493887044
2016-06-07,0.03138047638959269
2016-06-08,0.03088119993028291
2016-06-09,0.030248865147079404
2016-06-10,0.029393226782487833
2016-06-11,0.029119472027762234
2016-06-12,0.030635007392010763
2016-06-13,0.03855117380144386
2016-06-14,0.03891236865910883
2016-06-15,0.03836508893242758
2016-06-16,0.03743928310481282
2016-06-17,0.05059124023121172
2016-06-18,0.04835274244950969
2016-06-19,0.045679832649412555
2016-06-20,0.03996245704218156
2016-06-21,0.03968126126963552
2016-06-22,0.05039774767462187
2016-06-23,0.05827533176457563
2016-06-24,0.05681027191498983
2016-06-25,0.05741498579203514
2016-06-26,0.054102207062619694
2016-06-27,0.05383597043921131
2016-06-28,0.052374555115706295
2016-06-29,0.049553713817777525
2016-06-30,0.04701998997403021
2016-07-01,0.04721145996081625
2016-07-02,0.04460188840915428
2016-07-03,0.04398515583258467
2016-07-04,0.04813388557589517
2016-07-05,0.04533635061922423
2016-07-06,0.04328812118923113
2016-07-07,0.04103160902091197
2016-07-08,0.04254227704959554
2016-07-09,0.04220231449567937
2016-07-10,0.04059880185801216
2016-07-11,0.038436789644993245
2016-07-12,0.03894115517490081
2016-07-13,0.03547814984538252
2016-07-14,0.034036129974524675
2016-07-15,0.03236758430848816
2016-07-16,0.030879947141543032
2016-07-17,0.03220417671537029
2016-07-18,0.02944716120644753
2016-07-19,0.028227770096174068
2016-07-20,0.026964794095031705
2016-07-21,0.026043687612055853
2016-07-22,0.024957534195695342
2016-07-23,0.0249707859609611
2016-07-24,0.024079287695715223
2016-07-25,0.023306862291799308
2016-07-26,0.02270867734646735
2016-07-27,0.021936364604775813
2016-07-28,0.021216156463032324
2016-07-29,0.020617196926744203
2016-07-30,0.022133774712588546
2016-07-31,0.019679331639540488
2016-08-01,0.025725473085360197
2016-08-02,0.02494703973419763
2016-08-03,0.039060874682249176
2016-08-04,0.0394149150936874
2016-08-05,0.03778794214539042
2016-08-06,0.03512776343081974
2016-08-07,0.034097434716424124
2016-08-08,0.033632722872624525
2016-08-09,0.0309215107312244
2016-08-10,0.029483078837974127
2016-08-11,0.028196744406432453
2016-08-12,0.026984509094885447
2016-08-13,0.025829907335135974
2016-08-14,0.02477860078907542
2016-08-15,0.02539343873798169
2016-08-16,0.02424179527537097
2016-08-17,0.0239446995225862
2016-08-18,0.02522059922725138
2016-08-19,0.02233175225194779
2016-08-20,0.021529215508527922
2016-08-21,0.021043027424441776
2016-08-22,0.02037172839774117
2016-08-23,0.01999003136996734
2016-08-24,0.019480533782905977
2016-08-25,0.019081095896377437
2016-08-26,0.018652044438685338
2016-08-27,0.01818961419266575
2016-08-28,0.018592364174825314
2016-08-29,0.01888645481331587
2016-08-30,0.017847040428028975
